Date,Open,High,Low,Close,Volume,Index
25-Feb-08,93.71,93.71,92.11,92.74,11954400,469
26-Feb-08,92.43,93.97,92.18,93.71,8243300,470
27-Feb-08,94.56,94.94,93.97,94.78,9287100,471
28-Feb-08,94.92,96.08,94.47,95.99,11211200,472
29-Feb-08,95.82,96.24,95.22,96.18,9348200,473
3-Mar-08,97.52,97.74,96.68,97.24,11486600,474
4-Mar-08,97.28,97.45,94.39,95.18,21034500,475
5-Mar-08,96.1,98.15,95.93,97.72,15356800,476
6-Mar-08,96.98,97.29,95.26,96.5,18543600,477
7-Mar-08,96.6,96.68,95.72,96.09,10067000,478
10-Mar-08,95,96.34,94.88,95.87,10870900,479
11-Mar-08,96.52,96.98,95.19,95.99,14346300,480
12-Mar-08,96.58,97.38,96.24,97.01,8179800,481
13-Mar-08,98.5,98.73,97.73,98.34,14682700,482
14-Mar-08,98.03,99.53,98.01,98.71,17565000,483
17-Mar-08,99.32,100.44,98,99.17,26508400,484
18-Mar-08,99.35,99.51,96.35,96.5,20957200,485
19-Mar-08,95.65,96,92.5,93.04,37527600,486
20-Mar-08,90.73,91.65,89.8,89.91,26975900,487
24-Mar-08,90.65,91.51,89.78,90.1,14325700,488
25-Mar-08,91.91,92.79,91.28,92.73,15843600,489
26-Mar-08,93.11,94,93.06,93.8,11061100,490
27-Mar-08,93.51,94.09,92.95,93.46,7568000,491
28-Mar-08,91.96,92.45,91.11,91.88,8786500,492
31-Mar-08,92.56,92.65,89.96,90.41,11166000,493
1-Apr-08,87.86,88.31,86.05,86.86,23677200,494
2-Apr-08,87.28,89.76,87.22,89.27,13547200,495
3-Apr-08,88.59,89.75,87.64,89.42,9326200,496
4-Apr-08,89.48,90.34,89.31,90.25,6629100,497
7-Apr-08,90.73,91.75,90.6,91.17,8197900,498
8-Apr-08,90.04,90.49,89.72,90.35,4852200,499
9-Apr-08,90.3,92.37,90.24,92.29,10581500,500
10-Apr-08,92.32,92.56,90.97,91.77,7759500,501
11-Apr-08,91.41,91.83,90.55,91.3,6549100,502
14-Apr-08,91.32,91.98,91.06,91.11,4705400,503
15-Apr-08,91.73,91.91,91.38,91.66,6636700,504
16-Apr-08,93.19,93.71,93.01,93.27,8472000,505
17-Apr-08,93.31,93.51,92.48,92.56,6876300,506
18-Apr-08,89.72,90.7,88.96,90.62,11391800,507
21-Apr-08,90.79,90.87,89.89,90.25,11927500,508
22-Apr-08,90.42,91.35,90.12,90.27,14046400,509
23-Apr-08,89,89.55,88.44,89.22,18170400,510
24-Apr-08,88.26,89.91,87.1,87.22,22849900,511
25-Apr-08,88.33,88.42,87.19,87.27,11182500,512
28-Apr-08,87.88,88.4,87.67,87.69,6769100,513
29-Apr-08,86.73,86.9,85.54,85.81,14686000,514
30-Apr-08,86.1,86.79,85.11,86.65,17701400,515
1-May-08,84.51,84.56,83.57,83.99,16309400,516
2-May-08,83.96,84.79,83.96,84.58,8745400,517
5-May-08,85.68,86.29,85.29,86.27,6991900,518
6-May-08,86.33,87.15,86.33,86.63,10484900,519
7-May-08,85.47,86.1,85.2,85.82,7219300,520
8-May-08,86.76,87.4,86.42,87.24,8630200,521
9-May-08,87.37,87.59,85.84,87.42,9927600,522
12-May-08,86.92,87.64,86.79,86.99,4845500,523
13-May-08,85.12,86.14,84.92,85.39,7368100,524
14-May-08,85.73,85.81,85.1,85.2,8653800,525
15-May-08,87.13,87.6,86.23,87,9438000,526
16-May-08,88.52,89.3,88.02,89.1,11573000,527
19-May-08,89.57,89.7,88.87,89.39,5786900,528
20-May-08,89.61,91.17,89.56,90.9,9921400,529
21-May-08,90.61,92.11,90.61,91.96,10876200,530
22-May-08,91.2,91.63,90.5,90.98,8404500,531
23-May-08,91.33,92,90.96,91.23,5970200,532
27-May-08,89.84,89.87,89.16,89.36,7146600,533
28-May-08,88.49,89.19,88.35,89.14,8104900,534
29-May-08,86.94,87.6,86.1,86.51,12700900,535
30-May-08,87.34,87.69,86.96,87.45,4814300,536
2-Jun-08,87.47,88.55,87.44,87.96,5279500,537
3-Jun-08,86.65,87.35,86.52,86.88,8397500,538
4-Jun-08,87.09,87.42,86.56,86.65,7158400,539
5-Jun-08,85.97,86.81,85.66,86.45,14132600,540
6-Jun-08,87.79,89.06,87.69,89.06,15900900,541
9-Jun-08,88.54,89.24,87.84,87.99,8749800,542
10-Jun-08,86.28,86.76,85.11,85.55,13064400,543
11-Jun-08,86.57,87.1,86.35,87.02,10014000,544
12-Jun-08,85.19,86.07,84.83,85.6,8948300,545
13-Jun-08,85.33,86.02,85.04,85.83,8107300,546
16-Jun-08,88.2,88.2,86.97,87.01,5823100,547
17-Jun-08,86.72,87.52,86.7,87.25,5120600,548
18-Jun-08,87.66,88.41,87.13,88.28,7566900,549
19-Jun-08,89.37,89.5,88.39,88.42,9085700,550
20-Jun-08,88.82,89.61,88.77,88.95,9546600,551
23-Jun-08,87.01,87.4,86.74,87.09,10990900,552
24-Jun-08,87.3,88.24,87.24,87.47,7030100,553
25-Jun-08,87.43,87.58,86.13,87.42,10692100,554
26-Jun-08,89.5,90.86,89.5,90.86,16401900,555
27-Jun-08,90.98,91.82,90.65,91.47,13876500,556
30-Jun-08,91.89,91.9,90.53,91.4,6855600,557
1-Jul-08,92.53,93.35,92.34,92.66,14683300,558
2-Jul-08,92.28,93.33,92.13,93.17,11094400,559
3-Jul-08,92.17,92.68,91.68,92.06,8306600,560
7-Jul-08,90.57,91.65,90.16,91.23,11631400,561
8-Jul-08,90.55,91.15,89.93,90.86,10740500,562
9-Jul-08,90.88,91.64,90.86,91.5,11190400,563
10-Jul-08,92.4,93.6,92.35,93.53,15355900,564
11-Jul-08,95.03,95.5,94.26,95.16,23468400,565
14-Jul-08,95.09,96.2,94.92,95.91,20141000,566
15-Jul-08,96.55,97.5,95.43,96.17,28908600,567
16-Jul-08,96.27,96.5,94.34,94.44,19898600,568
17-Jul-08,94.7,96.51,94.07,94.22,25188600,569
18-Jul-08,94.22,94.93,94.02,94.17,7707700,570
21-Jul-08,94.75,95.15,94.45,95.12,7012500,571
22-Jul-08,95.73,95.86,92.94,93.06,16473200,572
23-Jul-08,92.64,92.79,90.44,90.57,25155400,573
24-Jul-08,91.08,91.62,90.25,91.33,12597300,574
25-Jul-08,91.03,91.73,90.53,91.69,6929400,575
28-Jul-08,91.39,92,90.94,91.73,8148000,576
29-Jul-08,91.23,91.27,90.09,90.59,12591300,577
30-Jul-08,88.86,89.72,88.08,89.52,16448100,578
31-Jul-08,91.05,91.14,89.87,90.08,9501800,579
1-Aug-08,89.5,90.45,89.37,89.57,10102900,580
4-Aug-08,89.08,89.68,88.04,88.14,14312200,581
5-Aug-08,87.28,87.41,85.94,86.08,19818000,582
6-Aug-08,86.8,87,86.01,86.64,11628800,583
7-Aug-08,86.64,86.78,85.51,86.09,9527500,584
8-Aug-08,84.35,84.68,83.83,84.43,12255900,585
11-Aug-08,84.46,84.49,80.6,81.13,23223500,586
12-Aug-08,80.74,81.01,79.55,80.52,19294800,587
13-Aug-08,80.59,81.85,80.39,81.56,16073200,588
14-Aug-08,80.71,81.1,79.28,79.35,13937100,589
15-Aug-08,78,78.32,76.61,77.63,28634800,590
18-Aug-08,78.53,79.17,77.81,78.8,13598900,591
19-Aug-08,77.92,80.52,77.7,80.43,16760500,592
20-Aug-08,80.15,80.66,78.81,80.06,14062400,593
21-Aug-08,82.01,84.54,81.75,82.3,16272800,594
22-Aug-08,81.49,81.96,80.94,81.08,7671200,595
25-Aug-08,81.1,81.34,80.56,80.93,6262000,596
26-Aug-08,80.61,81.85,80.6,81.23,8251800,597
27-Aug-08,81.89,82.05,81,81.36,6700800,598
28-Aug-08,83.06,83.13,81.27,82.18,8673800,599
29-Aug-08,82.31,82.47,81.58,81.71,4909800,600
2-Sep-08,78.16,79.79,77.98,79.2,11074100,601
3-Sep-08,79.19,79.69,78.34,78.89,10171300,602
4-Sep-08,79.7,79.78,78.14,78.39,10487900,603
5-Sep-08,80.08,80.27,78.17,78.98,9317900,604
8-Sep-08,80.1,80.35,78.47,78.86,9295400,605
9-Sep-08,77.39,77.82,76.24,76.49,19277800,606
10-Sep-08,76.88,76.93,74.1,74.22,28856900,607
11-Sep-08,73.61,73.93,72.51,73.08,21210900,608
12-Sep-08,74.26,75.58,73.48,75.55,16014100,609
15-Sep-08,76.64,77.73,76,77.56,15870100,610
16-Sep-08,76.69,77.29,76.3,76.79,15931900,611
17-Sep-08,77.11,85.6,77.09,85.5,61314700,612
18-Sep-08,85.49,90.78,81.9,82.8,56970200,613
19-Sep-08,85.58,86.44,84,85.98,23405000,614
22-Sep-08,86.85,89.54,86.81,89.18,33328700,615
23-Sep-08,88.87,89.1,86.72,88.32,20639800,616
24-Sep-08,88.68,88.76,86.7,86.71,16117800,617
25-Sep-08,87.12,87.8,85.01,86.45,20012000,618
26-Sep-08,87.03,90.17,86.59,86.64,20841000,619
29-Sep-08,87.06,92,86.97,89.57,39548000,620
30-Sep-08,87.31,87.36,84.21,85.07,18552800,621
1-Oct-08,86.23,88.05,85.18,85.97,16035800,622
2-Oct-08,84.56,84.66,81.62,82.33,21094400,623
3-Oct-08,81.23,83.44,81.05,82.59,22859500,624
6-Oct-08,85.84,86.45,84.25,84.28,20557300,625
7-Oct-08,87.18,87.7,85.53,87.27,18928300,626
8-Oct-08,90.69,90.84,88.05,89.42,28718600,627
9-Oct-08,87.29,90.58,86.54,89.9,19380700,628
10-Oct-08,89.59,90.72,81.38,83.22,42081500,629
13-Oct-08,83.61,83.9,80.92,81.99,16613700,630
14-Oct-08,82.4,83.31,81.61,82.2,11838300,631
15-Oct-08,82.2,84.39,82.08,83.31,15281200,632
16-Oct-08,82.4,82.5,77.22,79.29,29836400,633
17-Oct-08,77.12,80.78,75,77.21,14328500,634
20-Oct-08,77.77,78.56,77.27,78.5,9038300,635
21-Oct-08,75.9,76.94,74.89,76.03,10119200,636
22-Oct-08,74.44,74.45,66,71.71,22945600,637
23-Oct-08,69.64,72.19,69.5,70.65,15684400,638
24-Oct-08,69.3,73.93,69.07,72.21,21373500,639
27-Oct-08,71.13,73.61,70.72,72.18,11892700,640
28-Oct-08,73.03,73.8,71.7,73.79,8176500,641
29-Oct-08,75.05,76.36,73.61,74,15174800,642
30-Oct-08,74.89,75.25,72.13,72.71,10476500,643
31-Oct-08,72.62,72.87,70.6,71.34,9238600,644
3-Nov-08,71.55,72.17,71.06,71.1,6536700,645
4-Nov-08,73.15,75.69,72.85,75.48,10947500,646
5-Nov-08,74.32,75.18,72.38,72.8,10040400,647
6-Nov-08,74.36,74.98,71.67,72.22,9286400,648
7-Nov-08,72.59,73.09,72.05,72.5,5776700,649
10-Nov-08,74.8,74.92,72.96,73.58,6096606,650
11-Nov-08,72.55,72.66,71.55,72.05,8355667,651
12-Nov-08,71.45,71.89,69.77,70,10038715,652
13-Nov-08,70.49,72.36,68.81,72.15,16832084,653
14-Nov-08,73.39,74.26,72.76,73.3,12810602,654
17-Nov-08,72.43,73.8,72.15,72.65,7711981,655
18-Nov-08,72.38,73.46,72.13,72.51,8147240,656
19-Nov-08,73.42,75.19,72,72.26,13974149,657
20-Nov-08,73.15,74.2,72.43,73.45,13589658,658
21-Nov-08,76,79,75.45,78.85,30468851,659
24-Nov-08,80.45,81.72,80.38,80.91,19899891,660
25-Nov-08,81.34,81.38,79.28,80.87,17525162,661
26-Nov-08,80.52,80.77,79.33,80.38,9142377,662
28-Nov-08,80.04,80.75,79.8,80.31,3665757,663
1-Dec-08,77.15,77.34,75.57,75.65,13149774,664
2-Dec-08,76.9,77.32,76.26,76.95,6950560,665
3-Dec-08,76,77.14,75.14,76.18,10693106,666
4-Dec-08,75.59,77.63,75.07,75.5,11830661,667
5-Dec-08,74.3,74.81,72.91,74.52,13392334,668
8-Dec-08,76.48,76.62,75.4,76.2,7275057,669
9-Dec-08,75.56,76.85,75.3,76.33,9618462,670
10-Dec-08,79.2,80.11,78.56,79.75,16055927,671
11-Dec-08,81.58,81.94,80.49,80.65,13997440,672
12-Dec-08,80.55,81.63,80,80.81,12539416,673
15-Dec-08,81.33,83.03,81.23,82.6,15013397,674
16-Dec-08,82.38,84.64,81.93,84.46,18689225,675
17-Dec-08,85.26,86.91,84.8,85.25,22047040,676
18-Dec-08,84.85,85.12,83.46,83.87,17256992,677
19-Dec-08,82.65,82.87,82.01,82.63,9139661,678
22-Dec-08,83.57,83.81,82.79,83.46,6695823,679
23-Dec-08,82.93,83.39,81.59,82.63,6323094,680
24-Dec-08,82.47,83.57,82.47,83.46,2072137,681
26-Dec-08,83.52,85.97,83.12,85.6,5083078,682
29-Dec-08,86.5,87,85.95,86.35,9091323,683
30-Dec-08,85.94,86.15,85.28,85.9,7123560,684
31-Dec-08,84.98,87.1,84.28,86.52,7849386,685
2-Jan-09,85.93,86.61,85.84,86.23,6413692,686
5-Jan-09,83.62,84.68,83.24,84.48,9583284,687
6-Jan-09,83.37,85.7,83,85.13,12880045,688
7-Jan-09,84.56,84.58,82.21,82.75,13370353,689
8-Jan-09,84.4,84.89,83.75,84.46,10720601,690
9-Jan-09,83.34,85.5,83.09,83.92,8863033,691
12-Jan-09,81.72,82.04,80.26,80.76,14761525,692
13-Jan-09,80.94,81.82,80.62,80.88,10021877,693
14-Jan-09,80.57,81.09,79.36,79.79,15609801,694
15-Jan-09,79.97,80.7,78.87,80.39,16716162,695
16-Jan-09,82.2,83,81.74,82.71,16470517,696
20-Jan-09,84.17,85.28,83.57,84.52,16754292,697
21-Jan-09,84.05,84.39,82.98,84.15,12280185,698
22-Jan-09,84.03,84.97,83.83,84.58,18572787,699
23-Jan-09,86.57,88.94,86.07,88.53,34013642,700
26-Jan-09,89.22,90.19,88.68,88.95,19135571,701
27-Jan-09,88.4,88.84,88.01,88.38,11883342,702
28-Jan-09,88.27,88.38,86.84,87.42,18459222,703
29-Jan-09,86.68,89.55,86.28,89.5,21193276,704
30-Jan-09,90.7,91.49,89.65,91.31,21279877,705
2-Feb-09,89.88,92.58,88.62,88.84,16998874,706
3-Feb-09,89.34,89.73,86,88.47,17578944,707
4-Feb-09,88.89,89.5,88.52,89.18,14271021,708
5-Feb-09,90.75,90.82,89.3,90.12,17196260,709
6-Feb-09,89.15,90.14,89.15,89.59,12554397,710
9-Feb-09,88.35,88.65,87.6,88.32,21273957,711
10-Feb-09,89.66,90.37,89.18,90.21,25448313,712
11-Feb-09,90.93,93.25,90.8,92.29,55638265,713
12-Feb-09,93.04,93.74,92.52,93.17,38786733,714
13-Feb-09,92.5,92.77,91.69,92.55,14717061,715
17-Feb-09,95.23,95.85,94.89,95.45,27085159,716
18-Feb-09,95.23,97.15,94.67,96.91,29346226,717
19-Feb-09,95.91,96.57,95.42,95.77,21305391,718
20-Feb-09,98,98.99,97.14,97.8,43856812,719
23-Feb-09,96.59,98.22,95.89,97.73,24542646,720
24-Feb-09,97.59,97.59,94.27,94.73,37461105,721
25-Feb-09,94.73,96.41,92.81,93.15,26142936,722
26-Feb-09,92.71,93.14,91.57,93.06,28789746,723
27-Feb-09,94.31,94.53,91.03,92.63,30592626,724
2-Mar-09,93.4,93.61,90.62,90.93,24270965,725
3-Mar-09,90.85,91.04,88.94,90.04,28082893,726
4-Mar-09,90.25,90.35,88.45,88.99,19875027,727
5-Mar-09,89.92,92.17,89.23,91.99,23995479,728
6-Mar-09,91.81,92.95,91.2,92.29,22396522,729
9-Mar-09,92.29,92.33,89.57,90.57,18311404,730
10-Mar-09,89.54,89.61,87.47,88.14,25931527,731
11-Mar-09,88.49,89.83,87.78,89.22,16692060,732
12-Mar-09,90.37,91.57,90.14,91.1,20138734,733
13-Mar-09,91.87,91.89,90.5,91.3,11693828,734
16-Mar-09,90.29,90.96,90.03,90.8,11787696,735
17-Mar-09,90.26,90.59,89.75,90.04,10054909,736
18-Mar-09,88.75,93.39,86.83,93.09,59505244,737
19-Mar-09,93.41,94.77,92.91,94.35,35036903,738
20-Mar-09,93.48,94.37,93.13,93.59,18078010,739
23-Mar-09,93.44,93.91,91.95,92.08,17660175,740
24-Mar-09,90.76,91.66,90.25,90.95,17004286,741
25-Mar-09,90.87,92.63,90.34,91.98,24799973,742
26-Mar-09,92.72,92.72,91.84,91.93,12370255,743
27-Mar-09,90.83,91.26,90.41,90.69,11624365,744
30-Mar-09,89.97,91.81,89.75,89.98,16430154,745
31-Mar-09,90.38,90.85,89.58,90.28,14401385,746
1-Apr-09,91.34,91.38,90.21,91.03,12302939,747
2-Apr-09,88.75,89.36,87.92,88.8,24828991,748
3-Apr-09,88.96,89.44,87.52,87.59,16337818,749
6-Apr-09,86.4,86.44,84.97,85.27,22909571,750
7-Apr-09,86.27,88.26,86.17,86.74,11011547,751
8-Apr-09,87.18,87.52,86.26,86.61,12230162,752
9-Apr-09,86.33,86.88,86.1,86.31,9608703,753
13-Apr-09,88.03,88.45,87.6,87.88,7283687,754
14-Apr-09,87.78,87.81,87.04,87.37,7167360,755
15-Apr-09,87.42,87.94,87.23,87.5,6857492,756
16-Apr-09,87.38,87.45,85.68,85.81,21033587,757
17-Apr-09,85.75,86.37,84.92,85.22,22332857,758
20-Apr-09,86.03,87.34,86,86.95,12674385,759
21-Apr-09,87.85,87.88,86.33,86.89,10656667,760
22-Apr-09,87.03,87.82,86.8,87.38,10085818,761
23-Apr-09,87.71,89.37,87.62,88.8,16623378,762
24-Apr-09,89.1,89.84,88.83,89.72,11425822,763
27-Apr-09,89.33,89.79,88.94,89.01,7156910,764
28-Apr-09,87.33,87.95,87.11,87.75,8571500,765
29-Apr-09,88.31,88.78,87.67,88.33,8098253,766
30-Apr-09,86.83,87.78,86.54,87.27,9716553,767
1-May-09,86.75,87.49,86.69,86.95,6122461,768
4-May-09,87.55,89.18,87.55,88.64,10816636,769
5-May-09,89.71,89.73,87.88,88.25,9956426,770
6-May-09,89.46,89.69,88.84,89.54,11337550,771
7-May-09,90.13,90.3,89.24,89.44,14808892,772
8-May-09,89.71,90.09,88.91,89.98,10940584,773
11-May-09,89.64,90.01,89.5,89.69,12212067,774
12-May-09,90.4,90.84,89.95,90.7,15764893,775
13-May-09,90.44,91.5,90.31,91.09,17445851,776
14-May-09,90.9,91.26,90.7,91.03,8025676,777
15-May-09,91.15,91.81,91.1,91.55,11707303,778
18-May-09,91.53,91.57,90.14,90.36,17353824,779
19-May-09,90.64,91.35,90.57,90.96,9631577,780
20-May-09,91.54,92.44,91.52,92.25,18298353,781
21-May-09,92.35,93.86,91.93,93.85,21830154,782
22-May-09,94.25,94.42,93.8,94.15,15408556,783
26-May-09,92.95,93.84,92.85,93.76,12360110,784
27-May-09,93.73,94.28,93.1,93.45,13708408,785
28-May-09,94.14,94.83,93.8,94.24,14973224,786
29-May-09,95.7,96.35,95.58,96.2,18139774,787
1-Jun-09,96.47,96.76,95.63,95.73,17923782,788
2-Jun-09,96.19,96.97,96.1,96.36,14536031,789
3-Jun-09,95.9,96.21,94.31,94.41,18208139,790
4-Jun-09,95.24,96.49,95.2,96.23,13635202,791
5-Jun-09,94.24,94.79,93.57,93.71,18601248,792
8-Jun-09,93.26,93.7,92.58,93.56,11557477,793
9-Jun-09,94.27,94.39,93.44,93.83,9481702,794
10-Jun-09,94.5,94.53,92.9,93.86,14445100,795
11-Jun-09,93.13,94.53,93,93.7,14778781,796
12-Jun-09,92.41,92.76,92,92.17,13810957,797
15-Jun-09,91.9,91.9,90.9,91.1,13121700,798
16-Jun-09,91.87,92.12,91.35,91.93,9841433,799
17-Jun-09,91.61,92.39,90.15,92.35,12130009,800
18-Jun-09,92.24,92.5,91.3,91.61,16244431,801
19-Jun-09,91.81,92.23,91.58,91.9,11812321,802
22-Jun-09,90.41,90.64,90.13,90.54,12957163,803
23-Jun-09,90.66,91.03,89.95,90.92,11965776,804
24-Jun-09,92.09,92.33,91.04,91.45,12115726,805
25-Jun-09,92.12,92.33,91.72,92.31,11444701,806
26-Jun-09,92.81,92.93,91.93,92.29,10418844,807
29-Jun-09,92.32,92.4,91.71,92.04,6529175,808
30-Jun-09,91.85,91.96,90.53,91.18,24194967,809
1-Jul-09,92.31,93,92,92.39,10744128,810
2-Jul-09,91.47,91.58,91.08,91.25,7365848,811
6-Jul-09,90.48,90.93,90.36,90.76,6287480,812
7-Jul-09,90.89,91.38,90.5,90.71,7691170,813
8-Jul-09,90.11,97.8,88.82,89.27,21958185,814
9-Jul-09,89.63,90.26,89.33,89.51,13688944,815
10-Jul-09,89.3,89.77,89.16,89.58,5040632,816
13-Jul-09,89.45,90.69,89.1,90.19,8811711,817
14-Jul-09,90.86,91.11,90.59,90.81,5722456,818
15-Jul-09,92.17,92.52,92.03,92.24,9863798,819
16-Jul-09,92,92.12,91.55,91.98,4605453,820
17-Jul-09,92.15,92.3,91.84,91.93,8748954,821
20-Jul-09,93.61,93.8,92.91,93.28,13175208,822
21-Jul-09,93.52,93.53,92.69,93.13,9348941,823
22-Jul-09,92.82,93.82,92.73,93.44,10243729,824
23-Jul-09,93.2,94,93.11,93.26,9764992,825
24-Jul-09,93.48,93.71,93.33,93.41,4734321,826
27-Jul-09,93.9,93.95,93.36,93.71,5172010,827
28-Jul-09,92.74,92.82,91.65,92.11,10887928,828
29-Jul-09,91.67,91.75,90.81,91.2,9677393,829
30-Jul-09,91.55,92,91.44,91.62,6248019,830
31-Jul-09,91.86,94.03,91.83,93.35,14389815,831
3-Aug-09,94.14,94.49,93.65,93.87,10016972,832
4-Aug-09,94.18,95.25,93.99,94.68,11550213,833
5-Aug-09,94.88,95.05,94.01,94.78,8987565,834
6-Aug-09,95.01,95.19,93.76,94.6,13660954,835
7-Aug-09,94.32,94.64,93.6,93.75,8042698,836
10-Aug-09,92.91,93.14,92.6,92.93,6420802,837
12-Aug-09,92.6,93.49,92.47,92.95,7911126,838
13-Aug-09,93.85,94.05,93.45,93.72,6757973,839
14-Aug-09,93.84,93.91,92.4,93,6189478,840
17-Aug-09,91.49,91.86,91.28,91.61,6833184,841
18-Aug-09,91.81,92.2,91.76,92.06,4362418,842
19-Aug-09,91.68,92.78,91.66,92.53,7119768,843
20-Aug-09,92.31,92.55,92.12,92.27,3973181,844
21-Aug-09,93.63,93.8,93.4,93.65,7287205,845
24-Aug-09,93.64,93.7,91.64,92.34,8547903,846
25-Aug-09,93.4,93.46,92.49,92.76,8284255,847
26-Aug-09,92.67,92.85,92.21,92.79,5226918,848
27-Aug-09,92.8,93.31,92.38,93.19,6876397,849
28-Aug-09,94.07,94.15,93.63,93.87,6759493,850
31-Aug-09,93.14,93.5,92.92,93.4,4957430,851
1-Sep-09,93.41,93.96,93.06,93.9,8002379,852
2-Sep-09,94.7,96.26,94.57,96.19,27673622,853
3-Sep-09,96.52,97.94,96.2,97.46,26443580,854
4-Sep-09,97.14,97.83,96,97.53,14913857,855
8-Sep-09,98.57,98.64,97.39,97.43,22989937,856
9-Sep-09,97.98,98.36,96.85,97.08,20439854,857
10-Sep-09,97.03,98.03,96.88,97.7,12256432,858
11-Sep-09,98.96,99.33,98.27,98.78,19502934,859
14-Sep-09,98.16,98.43,97.73,97.96,9639144,860
15-Sep-09,97.75,99.1,97.56,98.9,16253795,861
16-Sep-09,100.01,100.02,99.5,99.91,16588192,862
17-Sep-09,99.66,100.08,99.04,99.34,12493516,863
18-Sep-09,99.73,99.87,98.67,98.67,13941667,864
21-Sep-09,97.95,98.62,97.73,98.36,11121385,865
22-Sep-09,99.84,99.84,99.37,99.67,10887240,866
23-Sep-09,99.16,99.89,98.68,98.83,14689173,867
24-Sep-09,99.36,99.44,97.14,97.55,23350148,868
25-Sep-09,97.07,97.5,96.77,97,10729059,869
28-Sep-09,97.21,97.81,97,97.05,7794538,870
29-Sep-09,97.19,97.73,96.95,97.43,9262401,871
30-Sep-09,98.31,99.06,97.56,98.85,18672625,872
1-Oct-09,98.84,98.86,97.88,97.89,11049334,873
2-Oct-09,97.84,98.86,97.74,98.37,10477792,874
5-Oct-09,98.48,99.84,98.36,99.82,11709305,875
6-Oct-09,101.33,102.42,100.54,102.28,33537450,876
7-Oct-09,102.29,102.52,101.83,102.36,16194157,877
8-Oct-09,102.62,104.15,102.3,103.64,24250115,878
9-Oct-09,103.06,103.25,102.37,102.84,15182285,879
12-Oct-09,103.39,103.92,103.22,103.56,9178961,880
13-Oct-09,103.7,104.5,103.46,104.26,17358788,881
14-Oct-09,104.29,104.7,103.76,104.18,17871089,882
15-Oct-09,103.27,103.95,102.6,102.86,15786466,883
16-Oct-09,102.7,103.68,102.53,103.18,14321291,884
19-Oct-09,103.16,104.26,102.75,104.23,13936590,885
20-Oct-09,104.34,104.35,102.79,103.42,18252666,886
21-Oct-09,103.38,104.46,103.24,103.74,16011622,887
22-Oct-09,103.46,104.09,103.1,103.92,11583550,888
23-Oct-09,104.5,104.58,102.96,103.49,11423721,889
26-Oct-09,103.41,103.97,101.74,101.86,21527248,890
27-Oct-09,101.89,102.06,101.22,101.85,18420544,891
28-Oct-09,101.5,102.03,100.65,100.73,19351062,892
29-Oct-09,101.72,102.76,101.5,102.69,15328241,893
30-Oct-09,102.33,102.66,101.48,102.53,15246451,894
2-Nov-09,103.5,104.25,103.25,103.95,15466422,895
3-Nov-09,103.74,106.7,103.72,106.46,33610377,896
4-Nov-09,107.11,107.68,106.43,107.1,27197460,897
5-Nov-09,106.81,107.2,106.6,106.98,10197019,898
6-Nov-09,107.38,108.04,107.06,107.43,14789090,899
9-Nov-09,108.69,108.75,107.91,108.19,18452763,900
10-Nov-09,108.03,108.78,107.7,108.39,15980474,901
11-Nov-09,109.49,109.71,109,109.6,17670726,902
12-Nov-09,109.16,109.56,108.12,108.21,17859806,903
13-Nov-09,108.32,109.8,108.14,109.74,17252021,904
16-Nov-09,110.7,112.16,110.65,111.63,25017045,905
17-Nov-09,111.09,111.99,110.9,111.97,19831097,906
18-Nov-09,112.69,113.09,111.8,112.25,22336892,907
19-Nov-09,111.85,112.4,110.76,112.3,21249840,908
20-Nov-09,111.74,112.94,111.54,112.94,17309992,909
23-Nov-09,114.67,115.12,113.99,114.29,24457695,910
24-Nov-09,114.73,114.81,113.97,114.73,22618002,911
25-Nov-09,115.69,116.88,115.53,116.62,24569843,912
27-Nov-09,113.08,115.81,113.02,115.06,21234380,913
30-Nov-09,114.48,115.89,114.27,115.64,16420957,914
1-Dec-09,117.3,117.93,116.78,117.38,27721256,915
2-Dec-09,118.8,119.27,118.3,119.18,31109286,916
3-Dec-09,118.57,119.54,118.03,118.7,28863962,917
4-Dec-09,117.15,117.26,112.41,113.75,79189786,918
7-Dec-09,111.51,114.22,111.44,113.11,42538637,919
8-Dec-09,112.76,113.06,110.21,110.95,37654941,920
9-Dec-09,111.6,112.48,109.38,110.84,37125843,921
10-Dec-09,110.66,111.03,110.04,110.82,20531781,922
11-Dec-09,110.6,110.82,108.72,109.32,28986042,923
14-Dec-09,110.01,110.7,109.5,110.24,16339031,924
15-Dec-09,109.94,110.57,109.39,110.21,20059457,925
16-Dec-09,110.83,111.91,110.63,111.59,22850225,926
17-Dec-09,109.47,109.98,107.28,107.34,35016722,927
18-Dec-09,108,109.5,107.04,108.95,25594089,928
21-Dec-09,109.17,109.3,106.82,106.95,23337505,929
22-Dec-09,106.79,107.09,105.31,106.17,28702865,930
23-Dec-09,106.65,107.45,106.3,106.55,16941822,931
24-Dec-09,107.9,108.37,107.77,108.36,7991563,932
28-Dec-09,108.64,108.78,107.91,108.55,9637451,933
29-Dec-09,108.5,108.5,107.45,107.47,11043676,934
30-Dec-09,106.64,107.44,106.4,106.93,9405087,935
31-Dec-09,-,-,-,107.31,0,936
4-Jan-10,109.82,110.14,109.31,109.8,16224044,937
5-Jan-10,109.88,110.39,109.26,109.7,14213049,938
6-Jan-10,110.71,111.77,110.41,111.51,24990473,939
