Index,Open,High,Low,Close,Volume,Date
773,0,19.75,19.44,19.5,351400,20-Jan-95
774,0,19.5,18.94,19,331400,23-Jan-95
775,0,19.06,18.81,19,491600,24-Jan-95
776,0,19.06,19,19,268600,25-Jan-95
777,0,19.12,19,19.06,250000,26-Jan-95
778,0,19.12,18.69,18.81,537600,27-Jan-95
779,0,18.88,18.44,18.44,354000,30-Jan-95
780,0,18.5,18.38,18.44,177200,31-Jan-95
781,0,18.62,18.5,18.56,162600,1-Feb-95
782,0,18.94,18.56,18.88,348600,2-Feb-95
783,0,19.38,18.94,19.25,345800,3-Feb-95
784,0,19.56,19.25,19.5,578400,6-Feb-95
785,0,19.56,19,19.12,445800,7-Feb-95
786,0,19.44,19,19.31,204600,8-Feb-95
787,0,19.69,19.31,19.5,174600,9-Feb-95
788,0,19.5,19.19,19.44,90000,10-Feb-95
789,0,19.5,19.25,19.5,230600,13-Feb-95
790,0,19.69,19.44,19.56,199600,14-Feb-95
791,0,19.62,19.31,19.56,207400,15-Feb-95
792,0,19.5,19.06,19.12,230800,16-Feb-95
793,0,19.12,19,19.06,317800,17-Feb-95
794,0,19.12,18.88,19.06,132400,21-Feb-95
795,0,19.12,19,19,110600,22-Feb-95
796,0,19.81,19,19.81,763000,23-Feb-95
797,0,21,19.75,21,1075000,24-Feb-95
798,0,20.94,20.62,20.62,1421000,27-Feb-95
799,0,20.75,20.44,20.75,323000,28-Feb-95
800,0,21.12,20.75,21.12,514600,1-Mar-95
801,0,21.12,20.69,20.69,582200,2-Mar-95
802,0,20.94,20.75,20.94,504200,3-Mar-95
803,0,20.94,20.69,20.81,389200,6-Mar-95
804,0,20.88,20.62,20.75,406800,7-Mar-95
805,0,20.88,20.69,20.81,212000,8-Mar-95
806,0,20.88,20.56,20.69,395000,9-Mar-95
807,0,21,20.69,20.94,155400,10-Mar-95
808,0,21.44,20.94,21.19,306000,13-Mar-95
809,0,21.75,21.25,21.38,325000,14-Mar-95
810,0,21.56,21.25,21.5,224800,15-Mar-95
811,0,22.12,21.5,21.88,472000,16-Mar-95
812,0,21.88,21.81,21.81,204400,17-Mar-95
813,0,21.75,21.31,21.44,156600,20-Mar-95
814,0,21.62,21.44,21.56,211200,21-Mar-95
815,0,21.81,21.56,21.81,291600,22-Mar-95
816,0,21.94,21.75,21.81,343800,23-Mar-95
817,0,21.94,21.56,21.94,460200,24-Mar-95
818,0,22.06,21.81,22,204000,27-Mar-95
819,0,22.12,21.94,22.06,259400,28-Mar-95
820,0,22.31,22,22.12,275000,29-Mar-95
821,0,22.12,21.25,21.69,550800,30-Mar-95
822,0,21.38,21.06,21.06,608000,31-Mar-95
823,0,21.12,20.62,20.88,1101400,3-Apr-95
824,0,21,20.56,20.62,777200,4-Apr-95
825,0,20.75,20.38,20.5,1463000,5-Apr-95
826,0,20.69,20.25,20.69,237000,6-Apr-95
827,0,20.75,20.56,20.62,176600,7-Apr-95
828,0,20.81,20.5,20.75,310800,10-Apr-95
829,0,20.88,20.56,20.69,247600,11-Apr-95
830,0,20.88,20.56,20.56,149200,12-Apr-95
831,0,20.69,20.56,20.69,49400,13-Apr-95
832,0,20.81,20.69,20.69,337800,17-Apr-95
833,0,20.75,20.56,20.69,229400,18-Apr-95
834,0,20.75,20,20.31,245000,19-Apr-95
835,0,21.69,20.81,21.69,1267200,20-Apr-95
836,0,21.69,21.38,21.44,332200,21-Apr-95
837,0,22.69,21.31,22.62,933000,24-Apr-95
838,0,22.56,22.25,22.44,710400,25-Apr-95
839,0,23.19,22.44,23.06,256400,26-Apr-95
840,0,23.56,23.06,23.44,674600,27-Apr-95
841,0,23.38,23,23.25,325600,28-Apr-95
842,0,23.31,22.5,22.75,244400,1-May-95
843,0,22.75,22.5,22.62,182800,2-May-95
844,0,22.88,22.56,22.88,187200,3-May-95
845,0,23.31,22.81,22.81,307200,4-May-95
846,0,22.94,22.38,22.5,554600,5-May-95
847,0,22.62,22.25,22.38,180000,8-May-95
848,0,22.62,22.44,22.56,229600,9-May-95
849,0,22.69,22.5,22.56,112400,10-May-95
850,0,22.62,22.44,22.56,187800,11-May-95
851,0,22.5,22.25,22.31,241200,12-May-95
852,0,23.12,22.31,23,406000,15-May-95
853,0,23.25,22.75,23.12,522000,16-May-95
854,0,23.19,23,23.06,478000,17-May-95
855,0,23.25,22.69,22.75,537200,18-May-95
856,0,23.38,22.62,23.25,824000,19-May-95
857,0,23.94,23.19,23.69,349200,22-May-95
858,0,24.62,23.75,24.38,824600,23-May-95
859,0,24.5,23.5,23.5,410800,24-May-95
860,0,23.69,23.38,23.5,168400,25-May-95
861,0,23.44,22.94,22.94,200200,26-May-95
862,0,23.31,22.81,22.81,724200,30-May-95
863,0,23.06,22.56,23,352200,31-May-95
864,0,23.44,22.88,23.38,331200,1-Jun-95
865,0,23.94,23.31,23.81,175400,2-Jun-95
866,0,24.12,23.75,24,412600,5-Jun-95
867,0,24,23.69,23.75,189800,6-Jun-95
868,0,23.62,23.38,23.38,117800,7-Jun-95
869,0,23.44,23.12,23.31,159400,8-Jun-95
870,0,23.31,22.75,22.88,244000,9-Jun-95
871,0,23.69,22.94,23.5,167600,12-Jun-95
872,0,23.62,23.31,23.31,217000,13-Jun-95
873,0,24.12,23.44,24.06,457000,14-Jun-95
874,0,24.5,24,24.38,265400,15-Jun-95
875,0,24.94,24.44,24.81,214800,16-Jun-95
876,0,25.19,24.81,25.19,359600,19-Jun-95
877,0,25.44,25.12,25.38,440600,20-Jun-95
878,0,25.38,24.94,25,259400,21-Jun-95
879,0,25,24.69,24.75,324200,22-Jun-95
880,0,24.75,24.25,24.38,345400,23-Jun-95
881,0,24.69,24.31,24.38,654800,26-Jun-95
882,0,24.62,24.25,24.31,474600,27-Jun-95
883,0,24.5,24.25,24.31,496000,28-Jun-95
884,0,24.88,24.31,24.69,549000,29-Jun-95
885,0,24.94,24.75,24.88,188600,30-Jun-95
886,0,24.94,24.75,24.88,38800,3-Jul-95
887,0,25.12,24.62,24.69,297600,5-Jul-95
888,0,24.81,24.25,24.75,354200,6-Jul-95
889,0,25.25,24.56,25,519600,7-Jul-95
890,0,25.88,25,25.44,600000,10-Jul-95
891,0,25.44,25.25,25.44,197400,11-Jul-95
892,0,26.12,25.44,26.12,438400,12-Jul-95
893,0,26.19,25.88,26.06,309400,13-Jul-95
894,0,26.19,25.81,26.19,223400,14-Jul-95
895,0,26.88,26.12,26.12,366200,17-Jul-95
896,0,26.12,24.88,25.44,627000,18-Jul-95
897,0,25.06,24.44,24.75,1000200,19-Jul-95
898,0,25.31,24.69,25,1003800,20-Jul-95
899,0,25.31,24.88,25,600400,21-Jul-95
900,0,25.44,24.81,25.31,484400,24-Jul-95
901,0,26.5,25.38,26.25,593200,25-Jul-95
902,0,26.81,26.31,26.5,788600,26-Jul-95
903,0,27.88,26.25,27.75,651000,27-Jul-95
904,0,28.06,27.56,27.81,332400,28-Jul-95
905,0,28.75,27.62,28.31,629800,31-Jul-95
906,0,28.12,27.38,27.44,844800,1-Aug-95
907,0,27.94,27.25,27.31,402200,2-Aug-95
908,0,27.56,26.44,27.31,443600,3-Aug-95
909,0,28.38,27.31,28.06,368200,4-Aug-95
910,0,28,27.69,27.69,310200,7-Aug-95
911,0,27.94,27.69,27.88,185600,8-Aug-95
912,0,28.25,27.75,28.12,468800,9-Aug-95
913,0,28.06,27.88,27.88,210600,10-Aug-95
914,0,27.88,27.12,27.38,442800,11-Aug-95
915,0,27.69,27.06,27.44,256000,14-Aug-95
916,0,27.56,27.38,27.56,175000,15-Aug-95
917,0,28.25,27.5,28.06,294800,16-Aug-95
918,0,29.88,28,29.19,550400,17-Aug-95
919,0,29.12,28.62,28.62,243000,18-Aug-95
920,0,28.81,28.5,28.5,406600,21-Aug-95
921,0,28.88,28.5,28.81,303400,22-Aug-95
922,0,28.81,28.19,28.19,309600,23-Aug-95
923,0,28.31,27.75,27.88,330000,24-Aug-95
924,0,28,27.44,27.44,231600,25-Aug-95
925,0,27.94,27.5,27.62,366000,28-Aug-95
926,0,27.62,26.81,27.19,216800,29-Aug-95
927,0,27.44,26.75,27,195600,30-Aug-95
928,0,27.38,26.69,27.25,289800,31-Aug-95
929,0,28,27.12,27.69,156600,1-Sep-95
930,0,28.25,27.75,28.19,314000,5-Sep-95
931,0,28.88,28.25,28.69,256600,6-Sep-95
932,0,28.75,28.62,28.69,154400,7-Sep-95
933,0,29.38,28.81,29.38,140600,8-Sep-95
934,0,29.62,29.25,29.25,191200,11-Sep-95
935,0,29.12,28.56,28.88,96800,12-Sep-95
936,0,28.81,28.25,28.44,311600,13-Sep-95
937,0,28.44,28.25,28.38,235600,14-Sep-95
938,0,28,27.38,27.38,300400,15-Sep-95
939,0,27.44,26.62,26.75,379000,18-Sep-95
940,0,27.5,26.88,27.44,695200,19-Sep-95
941,0,27.81,27.19,27.19,579600,20-Sep-95
942,0,27.31,26.25,26.38,662400,21-Sep-95
943,0,26.94,26.25,26.69,282200,22-Sep-95
944,0,26.88,26.44,26.88,345000,25-Sep-95
945,0,27,26.25,26.31,267200,26-Sep-95
946,0,26.38,25.56,25.75,849000,27-Sep-95
947,0,26.75,25.69,26.69,479600,28-Sep-95
948,0,27.44,27,27.19,265800,29-Sep-95
949,0,27.06,26.56,26.81,125200,2-Oct-95
950,0,26.81,26,26.31,226400,3-Oct-95
951,0,26.06,25.19,25.38,241400,4-Oct-95
952,0,25.06,24.44,25.06,383000,5-Oct-95
953,0,25.56,25,25.31,425200,6-Oct-95
954,0,25.12,23.88,24.31,1158600,9-Oct-95
955,0,24.81,23.25,24.81,576600,10-Oct-95
956,0,25.88,25.06,25.69,376200,11-Oct-95
957,0,25.94,25.38,25.5,409000,12-Oct-95
